"filename","nome","titolo","anno","chunk","DIL"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","— Ed io non lo merito dunque? — Lo merita perchè abita in un castello cupo ed ha gli occhi foschi e i capelli oscuri. Guai se fosse bionda.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Sarebbe una stonatura. Baldina non è un nome da donna bionda. — Eppure lo ha portato una mia trisavola ch’era biondissima.","YES"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","È un nome frequente nella mia famiglia. — Tutte le Baldine hanno vissuto qui? — Sì.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Questa casa appartiene da quasi due secoli alla famiglia di mia nonna, che si chiamava la marchesa Roccabaldi, e che sposò in seconde nozze un Reani da cui nacque mio padre. — È una casa magnifica, ma starei quasi per dire magnificamente desolata. — Lo dica senza esitare.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Le rimangono del castello feudale tutte le grandi arie di prepotenza esteriore ed all’interno tutto il vecchiume, il gelo, la malinconia delle cose decadute ed inutili. — Eppure, dei molti castelli medioevali sopravvissuti nelle selvose Langhe non è forse questo il meglio conservato e l’unico abitabile? — Abitabile no, abitato sì, ma da un uomo come mio padre che fu malato per sei anni e per tutta la vita chiuso in una ruvida tristezza e staccato completamente dal mondo.","YES"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","— Ma come mai una creatura riboccante di vitalità e di intelligenza come lei potè resistere per anni ed anni in questa prigionia? — Osservi quanti libri vi sono qui dentro. — È spaventevole!","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","— Ebbene, io ho ingannato e riempito i tedî della mia prigionia leggendomeli ad uno ad uno tutti quanti. Dal giorno che m’insegnarono a compitare io venni qui, presi il primo volume che mi capitò fra mano e incominciai a balbettarne stentatamente il titolo, poi la prima linea, poi la prima pagina, senza capirne nulla, s’intende. Mi ricordo che era un poema didascalico: Il Podere di Luigi Tansillo.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","— Misericordia! — Ho vissuto così, ora facendo il topolino di biblioteca, ora il gatto selvatico per la campagna durante quindici anni, dagli otto ai ventitrè. Ma adesso che ne conto ben ventiquattro non voglio più leggere i libri che san di muffito, nè rincorrere le lucertole per i campi.","YES"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Voglio fare un’altra cosa più bella. — Quale? — Voglio vivere.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Seduti su due rigide poltrone di stoffa a fiorami presso la scrivania d’ebano, su cui ardeva con scarsa luce una grande lampada di porcellana bianca decorata a vivacissime tinte, Livio Moltesi-Dauri e Baldina Reani si rimandavano animatamente le domande curiose e le spontanee risposte di quella loro prima conversazione, con quel pronto fervore, con quell’avida confidenza che accende soltanto la fiamma di una impetuosa simpatia fisica unita ad un’ardente affinità spirituale. La signora Ottavia Reani, la madre dalle chiome canute, tutta rannicchiata, quasi ad occupare il minor spazio possibile, nell’angolo di un canapè dell’Impero a forma di navicella, li ascoltava raccolta ed attenta, senza intromettersi nel loro dialogo, ma solo commentando, assentendo o rammaricando con qualche vago sorriso. Ella aveva preso l’abitudine del silenzio e dell’umiltà in tanti anni passati accanto a un marito molto più vecchio, di carattere duro ed iracondo, al quale ella aveva dedicato interamente la vita, isolata in quel paesello di mille anime, o piuttosto di mille corpi, dove i giorni si succedevano ai giorni, le stagioni alle stagioni, e gli anni agli anni, con una monotona e persistente immutabilità.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","I suoi capelli erano incanutiti a quarant’anni, ma già il suo cuore s’era chiuso a ventidue, quando Marco Reani, il rude, inelegante, quarantacinquenne gentiluomo di campagna, l’aveva ottenuta in moglie da un vecchio tutore, felice di liberarsi dell’incomoda pupilla. Dal convento che la ospitava fin dalla fanciullezza il marito se l’era portata lassù, fra i suoi molti dipendenti villani sui quali egli esercitava ancora una specie di feudalità piena d’atavica burbanza. Aveva Reani pochi e rozzi amici che nelle sere d’inverno salivano al Castello a giuocare alle carte e a mangiare le caldarroste e nelle sere d’estate a fumare al buio nel cortile, parlando di cose agrarie e di cose comunali.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Dietro gli incitamenti e le promesse di costoro, anni prima egli s’era proposto candidato alle elezioni politiche di un vicino collegio contro un avversario rurale che pareva pochissimo temibile, e l’umiliazione della sconfitta subita aveva esasperato ed avvilito siffattamente quell’uomo autoritario e violento, che datavano da quel tempo i primi sintomi di una acuta nevrastenia complicatasi più tardi con una inguaribile arteriosclerosi. Da allora la signora Ottavia era stata l’infermiera disprezzata e docile, maltrattata e paziente di quel malato tirannico ed aveva imparato a tremare, ad ubbidire e a tacere. Sua figlia le aveva insegnato a sorridere e ad amare, ma ella sorrideva ed amava in silenzio.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Quando parlava aveva una voce bassa esitante intimidita, come chi si esprime in un linguaggio non suo, e poichè ogni discorso alquanto lungo e complesso le riusciva difficile e penoso, ella parlava adagio, cercando le parole, con un leggero impaccio che infastidiva talvolta l’ascoltatore. Appariva così una donna insignificante, senza intelligenza e senza coltura ed ella lo comprendeva e ne soffriva specialmente di fronte a Baldina, la quale l’avrebbe desiderata sagace al consiglio e facile all’eloquio e le suggeriva spesso le parole con la sua prontezza un poco impaziente. Ella rileggeva ancora, con un fresco piacere di donna rimasta ingenua nella maturità, i libri che l’avevano deliziata e commossa in convento: Margherita Pusterla, Le mie prigioni, Il dottor Antonio.","YES"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Ma quantunque fosse pia e si confortasse molto nella preghiera, le piaceva più d’ogni altra cosa chiudere gli occhi e pensare alla sua vita quale avrebbe potuto essere. Codesta facoltà di sogno, appena accennata ed elementare nella sua immaginazione semplice, s’era sviluppata nella figlia, costretta essa pure alla solitudine, ma più intelligente e più sensibile, fino a un grado prossimo alla sofferenza. Senonchè, mentre Ottavia sotto i suoi capelli ormai canuti sognava la propria vita quale avrebbe potuto essere e si compiangeva dolcemente per il suo grigio passato, Baldina sotto il casco lucido dei suoi capelli neri sognava la propria vita quale sarebbe stata e si tendeva verso di essa, in attesa, con tutto il fervore anelante del suo giovine desiderio.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Piena di curiosità, vibrante d’ansie, di ribellioni, di bramosie oscure, vivendo sola fra quel padre cupo e quella madre rassegnata, in un’immensa casa vecchia di secoli e chiusa come una prigione al resto del mondo, ella s’era gettata avidamente sull’unica fonte di distrazione e di conoscenza che le fosse offerta ed aveva divorato pagina per pagina, volume per volume, ma alla rinfusa, senz’ordine nè metodo, tutti i libri della ricca e disordinata biblioteca del Castello, raccolti in molti decenni di varia coltura. Buoni e mediocri, utili e nocivi, tutti quanti erano passati nelle sue piccole mani nervose, ed ella s’era pasciuta con eguale cupidigia della serenità invereconda dei classici come del languido sentimentalismo dei romantici, delle frivole pastorellerie arcadiche come delle disperate tristezze leopardiane, dapprima confusamente, con una caparbia baldanza, con una storditezza curiosa, poi a grado a grado con qualche discernimento, con un gusto sempre più cosciente, spesso sbagliato, molte volte esitante, talvolta giusto, preciso e singolare. Baldina dormiva in un gran letto ad alcova dove i leggeri sogni della sua adolescenza urtavano le ali contro i drappeggi del baldacchino, polverosi, gravi, stinti dal tempo.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Le era stato concesso per unico maestro il vecchio parroco del paese, ora defunto, il quale le aveva insegnato a leggere, a scrivere e a far di conto, così come accadeva alle eroine di Stendhal ch’ella prediligeva. Ma da questi bizzarri anacronismi mescolati a un temperamento perfettamente moderno per ricchezza di fantasia e per vivacità di sentire, s’era sviluppato in lei un carattere originalissimo, alquanto duro di contorni e privo di morbidezza femminile, ma fortemente personale ed improntato di volontà e di fierezza. Ella non aveva amato suo padre finchè si era sentita infelice per cagion sua, schiava inutilmente ribelle di quella volontà contraria e dominatrice, in una casa senza gioia, dinanzi a un avvenire grigio di torbida malinconia, ma durante l’ultimo incrudimento del male, che era durato sei mesi, riducendo quell’uomo aspro e caparbio a un demente debole e pauroso, allora in lei si era risvegliato un compatimento quasi affettuoso e quasi intenerito per quell’essere ridivenuto puerile, per quel moribondo che s’avviava senza saperlo alla tomba sorreggendosi al suo braccio, e che a una a una aveva già deposte tutte le scabre armi della sua trista umanità.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Il giorno della morte ella pianse, vedendo piangere sua madre, ma le saliva intanto dal cuore il grido violento della libertà ormai conquistata, della vita ormai sua. Tutti i sogni sognati in quella lunga vigilia le parevano ora facili e prossimi ad avverarsi, come se un gran velario oscuro si fosse improvvisamente lacerato dinanzi ai suoi passi e ai suoi occhi e un mondo diverso, meravigliosamente vario di colori, di forme, d’avvenimenti e di possibilità, le apparisse d’un tratto, invitandola ad entrarvi ed a percorrerlo con un leggero passo di danza. Suo padre, che odiava lo spendere e ne soffriva come d’un sopruso ai propri danni, le aveva accumulato in quasi mezzo secolo di parsimoniosa vita campagnuola una ingente sostanza che le apparteneva ora quasi interamente.","YES"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Il giorno in cui sua madre, tutta in lutto e in pianto, l’aveva pregata di lasciarla ancora vivere almeno per un anno in quella loro casa che nonostante i mali sofferti, anzi forse per questi e per la lunga consuetudine di vita, ella amava come un luogo sicuro per la sua anima timida, un rifugio per la sua pavida irresolutezza, Baldina intenerita se l’era stretta al cuore piangendo con lei e promettendole di non portarla via finchè ella stessa non l’avesse voluto. Così, per oltre un anno la loro esistenza non s’era quasi mutata se non nel sollievo che la scomparsa del vecchio aveva recato al loro vivere quotidiano, e in qualche più frequente viaggio verso la grande città. * Scendeva Baldina la breve scalinata di marmo corroso accompagnando Livio Moltesi, il quale la sopravanzava di un gradino per volgersi a guardarla parlando, mentre ella si stringeva intorno al collo e alle spalle una lunga sciarpa di molle velluto nero foderato di seta bianca, che terminava in due grandi fiocchi di ciniglia.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Il vento che s’era levato fortissimo nell’ora vespertina le scompigliava la frangia sulla fronte, le sbatteva la gonna contro alle lunghe gambe snellissime, scoprendo sotto la leggera trama di seta nera il roseo pallore della caviglia e il principio del piede calzato d’una scarpetta bassa, composta quasi unicamente d’un alto tacco e d’una gran fibbia d’argento. — C’è sempre vento quassù? – chiese Moltesi ridendo, tentando più volte invano d’accendere una sigaretta.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","— Sempre, – rispose Baldina e rise con quella sua bocca ch’era un po’ grande e alquanto sporgente nella carnosità vermiglia del labbro inferiore. – Mio padre, quand’era di buon umore, diceva che il vento ha nascosto in questa casa il suo nido. Lo sentiamo urlare quasi tutte le notti come una belva incatenata.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Guardi come s’agitano le piante laggiù. Ella indicava a mano tesa la selvetta di nocciòli scapigliati, la quale circondava per tre lati il Castello e sporgeva al disopra del muraglione altissimo che lo chiudeva nella sua cerchia di pietra grigia, staccandolo nettamente dalle casupole del villaggio raggruppato ai suoi piedi. L’automobile rimasta ferma in cortile a scrutar l’ombra coi suoi due tondi occhi di fuoco bianco, incominciò a trepidare sotto la mano del meccanico che avviava il motore e mosse incontro a Moltesi.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Ma egli fermò la vettura a distanza con un cenno e si diresse al fianco di Baldina verso la boscaglia già quasi nera. — E questo è il parco centenario, dove la piccola castellana si perde e sogna, – disse con leggerezza rivolto alla sua compagna. Ma ella rise più forte.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","— Le pare che questo arruffìo di piante si possa chiamare un parco? Un giorno forse, chi sa quando, farò piantare intorno al Castello molti begli alberi ordinati e disciplinati, coi viali le fontane e le statue come si vedono nelle illustrazioni di giardini del Settecento. Ma temo che sarà una grave stonatura.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","È meglio forse lasciar crescere e prosperare così, intorno a questo vecchione imbronciato il suo piccolo bosco antico, che è disordinato e selvaggio come me. — Il bosco della bella dormente, – mormorò Livio, dopo averla contemplata un lungo momento in silenzio investita dal vento, alta, pieghevole, ombrosa, con quella faccia un po’ dura, ma piena di raccolta passionalità nella cornice lineare dei capelli neri, in perfetta armonia con l’agitata e fosca grandezza del paesaggio. A quella frase il volto di Baldina sembrò chiudersi come la foglia della sensitiva che si contrae e piega su sè stessa a un contatto umano, e con un sospiro trattenuto fra i denti ella si avvolse più strettamente, rabbrividendo, nella sua larga sciarpa di velluto.","YES"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Livio ne osservava da vicino nella penombra ogni mutar d’espressione, ogni mutar di gesto con una curiosità ardente e un po’ brutale d’uomo di mondo. — Perchè ha rabbrividito, perchè ha sospirato, perchè ha cambiato faccia tutto d’un tratto? Baldina crollò leggermente le spalle con una mossa sdegnosetta e insolente ch’era stata molto familiare alla sua adolescenza ardita e ribelle e le aveva attirato assai spesso gli iracondi rabbuffi paterni.","YES"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","— Mi interroga come se mi conoscesse da dieci anni e mi conosce da un’ora, – gli osservò ridendo acerba. — Innanzi tutto, la conosco da una settimana e durante questa settimana il mio pensiero si è occupato di lei con tale continuità e con tale intensità che mi sembra d’averla conosciuta sempre. E poi, interrogare a che serve?","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Io so già di lei quanto mi basta per amarla. È forse necessario conoscere per amare? Egli aveva soggiunto le ultime frasi dopo una pausa, passando grado a grado dalla sentimentalità quasi ilare delle prime parole, all’appassionato fervore delle ultime con una voce sempre più bassa e più intensa.","YES"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","— Amare, amare, – ella ripetè severa, ma un po’ smarrita, ora sfuggendo ed ora cercando il suo sguardo. – Non le fa paura questa parola? Come mai può pronunciarla così prontamente e con tanta sicurezza?","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","— È come un oscuro pericolo che m’attira col suo fascino incerto. Se sapesse che oscuro pericolo si nasconde per me in fondo ai suoi occhi! Ella li chiuse e dilatò le narici in un prolungato sospiro.","YES"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","— Vorrei essere sicura che le sue parole non sono un gioco cattivo, – mormorò riaprendoli subito dopo, tutti grandi e profondi e fissandoli negli occhi di Livio. Si fissarono un momento col pensiero assente, pervasi da un turbamento così sconvolgente che non sostennero a lungo i propri sguardi. — È tardi, ora la congedo, – ella disse dopo un momento scuotendosi con risolutezza e movendo verso la luce.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Ma Livio la trattenne col gesto e con la voce implorante: — Non mi mandi via a questo modo, la prego. Sarebbe crudele. Ella, già lontana di alcuni passi, si soffermò ed attese, guardando con un sorriso il giovine investito di sbieco dalla fiamma bianchissima a riflessi violacei dei fanali.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Nel contrasto violento solo un lato della sua persona appariva, scolpito crudamente da quel getto obliquo di luce. Guardava l’ampia fronte sotto i capelli bruni largamente ondulati, l’occhio incavato, il naso diritto leggermente aquilino, dalla narice un po’ aperta, la bocca rasa, mobile, sinuosa, il mento vasto che tagliava in quadro la faccia alla sua base, l’alta persona perfettamente proporzionata con la gagliardia nervosa delle membra. Guardava quella figura d’uomo che usciva dall’ombra col suo netto profilo, staccato illuminato scavato obliquamente da quell’intensa luce d’artificio, con un effetto crudo, strano ed irreale.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Baldina lo fissava e a poco a poco il suo sorriso diveniva incerto sulla bocca rimasta socchiusa. — Che cosa devo fare per non mostrarmi crudele? – chiese riaccostandosi a lui con piccoli passi strascicati, quasi obbedendo a un comando interiore.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Egli la sentì piegare involontariamente verso di sè e sentì al tempo stesso lo sforzo che questo primo lievissimo atto di dedizione costava alla sua protervia di vergine e alla sua superbia di solitaria. Allora le prese le mani e le avvicinò entrambe unite alle sue labbra chiudendole con tenerezza e con emozione entro le sue, piccole aride fredde tremanti, come le mani di una bimba spaventata. — Come trema, Dio mio, come trema!","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Ma perchè? — Ho freddo, – ella mormorò ansando, battendo le palpebre. — Ascolti, ascolti.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","Non tremi così. Mi dica, come potrei vederla presto, subito, domani stesso? E dove, mi dica, dove?","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","— Non so, non so dire, – ella esitava tremando, con la faccia sconvolta, senza guardarlo. — Non è possibile incontrarci fuori di qui, per esempio in quel bosco di pini lassù, nel pomeriggio di domani, come per caso? — No, no, – mormorava Baldina con un piccolo sorriso penoso e trepido.","NO"
"Guglielminetti_Amalia-Gli_occhi_cerchiati_d_azzurro-1920","Guglielminetti Amalia","Gli occhi cerchiati d azzurro","1920","— Ma perchè? – insisteva Livio. – Perchè?","NO"
