doc_id;text;DD;DI;DIL;Soliloquio/Flusso di coscienza
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;E anzi cominciò ad amare quelle campane, ad aspettarle, a riconoscere la campanella gaia della Messa, le campane dolci dell’Angelus, il rintocco triste dei morti, campana d’agonia ch’ella amava di più perchè non turbava i suoi delicati orecchi: ma le faceva trattenere il respiro nelle pause fra un rintocco ed un altro, come se il suono fosse sempre per finire e non sapesse finir mai: come se vi fosse in quel suono l’ansia dell’agonizzante che si sente fuggire un poco la dolce vita ad ogni pausa del respiro.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ma dalla piccola finestra inferriata di uno stanzino interno ella poteva guardare cose diverse il cui aspetto le era più caro, perchè meno comune, e più somigliante forse alla sua natura silenziosa.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Fra tre pareti di vecchie case grigie, una vecchia muraglia grigia chiudeva, sotto la piccola finestra, un piccolo giardino incolto e deserto ch’ella amava tanto.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Spingendo la testa fra due ferri arrugginiti ella poteva vedere traccie di aiuole devastate, qualche cespuglio deforme, qualche rosaio dalle braccia contorte, un fico nano, un aggrovigliamento di glicine, di caprifoglio e di bambù ai piedi d’un alto tronco d’oleandro.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Il sole sfiorava quel giardino solo per poco e nei mesi d’estate.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"L’umidità doveva esservi perenne perchè il musco tappezzava i sentieri e l’edera copriva i muri; tutto era verde, cupo, lucente.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ma nei mesi d’estate la fiorita in quell’ombra umida era meravigliosa.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"I rosai deformi si accendevano di rose rosse, l’oleandro era tutto rosa, le glicine sbocciavano in una primavera tarda, pallide come cristallo annebbiato, il caprifoglio inebriava di profumo; e tutto era un ammasso selvaggio di colori come un lembo di foresta vergine, e tutto fioriva quasi con furia, come in una voluttà di solitudine e di silenzio.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Nessuno entrava mai nel giardino; l’estate passava e i fiori morivano a poco a poco, non tocchi e non colti.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Ella avrebbe desiderato entrare almeno una volta in quel giardino, ma pensò che, se ne avesse parlato alla mamma, la mamma le avrebbe risposto, secondo il solito, ch’era impossibile; così ella, secondo il solito, non chiese niente.";no;si;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;E continuò a guardare il giardino devastato, sporgendo la piccola testa tra i ferri arrugginiti, con gli occhi spalancati ed assorti in quell’immobilità, con la bocca e l’anima silenziosa in quel silenzio.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Era una bimba buona e taceva sempre.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Le si rimproverava in generale soltanto la sua stessa eccessiva tranquillità, che degenerava in apatia e indolenza.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Il suo piccolo corpo si moveva sempre con una lentezza insolita in una bimba; ma non ostante questo le sue mani rompevano tante cose!";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Quando le si affidava un bicchiere o un piatto anche per pochi minuti, era probabile sentire il tonfo della caduta e il fragore della rottura.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Una volta ella aveva rotto anche il vetro d’una finestra e il vaso giapponese del salottino; ella stessa si meravigliava di tutto questo e non sapeva poi spiegarsi come fosse accaduto; forse appunto perchè le sue mani toccavano e tenevano gli oggetti con estrema delicatezza e gli oggetti sfuggivano facilmente a quella stretta svogliata e appena carezzevole.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Ma ogni tanto aveva dei momenti di allegrezza e di vivacità silenziosa che le scompigliavano i capelli, le accendevano gli occhi, le arrossavano le guance; allora rincorreva ridendo il suo gatto nero, saltava sulle sedie, si nascondeva dietro gli usci.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Quei momenti passavano ed ella sedeva nel suo angolo, in cucina, si allungava lentamente sul divanino sdrucito, e il gatto nero si allungava lentamente ai suoi piedi, e somigliava tanto a lei, chiusa nel grembiale nero, coi piedi lunghi, le mani lunghe, le ciglia lunghe, i capelli scuri intorno al viso.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Un giorno, a scuola, ella non seppe la lezione, e la sgridarono a scuola, e la sgridarono a casa.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Si era sentita svogliata, distratta e non era riuscita a dire una parola.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Non ricordava bene; ma fu forse in quell’occasione che la chiusero per un intero pomeriggio nello stanzino interno coll’inferriata a traverso la quale si vedeva il giardino devastato.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Il castigo le era affatto indifferente, ed ella sedette presso la finestra e appoggiò il viso all’inferriata, colle ciglia lunghe abbassate, le mani lunghe strette ai ferri, strane piccole mani lunghe.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Era forse primavera e forse autunno, e il giardino era tutto verde e nero.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Guardava quelle foglie d’ogni forma e d’ogni grandezza, quei tronchi, quel musco, quelle macchie d’erbe sui muri scrostati e umidi.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Non pensava forse a niente e guardava soltanto.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Perchè ella amava le cose, amava tutto ciò che stava in silenzio presso a lei, amava i muri e le inferriate, i sassi e le piante, le pietre bianche e rosse dei pavimenti, le sedie, i vasi, i quadri.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Allungando le mani oltre l’inferriata, le pareva di toccare le buone cose vietate ch’erano fuori di lei e che la chiamavano senza parole.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;La sua bocca taceva, la sua anima taceva, e tutte le cose tacevano intorno a lei.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;E tutto quel silenzio era la sua vita, era una cosa stessa con lei.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Verso sera cominciò a piovere sul giardino che diventava tutto nero; la pioggia bisbigliava sulla foresta di foglie, e tutto crepitava e si moveva.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ella si sentì un poco sorpresa, e ascoltò.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;E mentre ascoltava quella voce buona che non turbava i suoi orecchi, la pioggia cominciò a cadere sulle sue mani allungate oltre l’inferriata.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Ella si scosse; e ciò le aveva dato tanta molestia che ritirò le mani e le asciugò col grembiale; ma le piccole lunghe mani restarono fredde e umide.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Allora ella sentì di star male, sentì che il freddo e l’umidità la facevano soffrire.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Pensò che l’avevano sgridata a scuola, sgridata a casa, pensò che l’avevano chiusa nello stanzino quasi buio, sopra il giardino devastato, nella solitudine, nel silenzio, e che la pioggia era caduta e aveva colpito e bagnato le sue mani.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;L’oscurità aumentava e in essa le pareva che tutte le cose si avvicinassero stranamente a lei, si stringessero intorno a lei con tanta silenziosa bontà.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ed ella cominciò a piangere sommessamente perchè tutto era andato così male e perchè non poteva uscire dallo stanzino buio.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;E le parve che tutte le cose buone piangessero sommessamente intorno a lei.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Un giorno, due libri entrarono nella sua vita; e parve che sulla sua piccola fronte scendesse un’ombra di serietà che non era l’ombra dei suoi capelli.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Nel salottino dove stava lo scrittoio di suo padre, presso la piccola libreria chiusa sui libri invisibili, ella trovò due libri sopra una sedia, due libri che stavano sempre su quella sedia, ma ch’ella non si era mai curata di guardare.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Uno era l’Iliade di Omero e l’altro era la Bibbia.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Suo padre non era quasi mai in casa, sua madre passava il suo tempo in cucina e nella stanzetta da pranzo; così, nessuno poteva vedere che la bimba entrava ogni tanto nel salottino, appoggiava la piccola persona e la piccola testa ai vetri smerigliati della libreria e leggeva, reggendo il libro con tutte e due le mani.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Quei due libri le piacquero perchè in certo modo le somigliavano; ella aveva un viso serio e fermo che pareva non dovesse sorridere mai; ma quando sorrideva quel viso si accendeva in un modo radioso, e pareva impossibile, veramente impossibile che quel viso serio e fermo potesse sorrider così; era un sorriso che poteva paragonarsi soltanto alla fiorita degli oleandri rosa nel giardino devastato, o al passaggio di Elena dalle bianche braccia nella polverosa ombra dell’Ecclesiaste.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Allora la sua anima si popolò di esseri ch’ella amò come amava le campane e le altre cose buone, esseri tutti confusi nella stessa luce e nello stesso affetto,;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ester e Andromaca,;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Patroclo e David, il vecchio Priamo implorante, e Gesù curvo sotto la Croce.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;E fra tanti esseri luminosi e cari ella si sentì contenta e non sola.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;La sua semplicità si accostava con occhi aperti e intelligenti alle cose più alte.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ma ciò che le procurò maggior gioia fu l’accorgersi che non esisteva solo il suo mondo presente di cose comuni, ma esisteva il mondo del passato, un mondo infinito e meraviglioso in cui ella sentiva di poter vivere in silenzio, più volentieri che nella sua casa stretta e nella sua scuola ciarliera.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;E fu così che, ancor bambina, cominciò a vivere fuori della vita, e a chiudersi in un silenzio che le avrebbe fatto dimenticare la parola se non avesse dovuto recitare le lezioni e rispondere ai genitori.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Fu così che crebbe diversa dagli altri, lontana, taciturna, con quella fronte seria e quel sorriso radioso, con vesti che parevano diverse da quelle degli altri, con un passo tutto suo, con un modo di muoversi tutto suo.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Crebbe senza interessarsi mai alle cose di tutti, studiando quel poco che bastava, pregando mattina e sera il Dio nel quale le avevano insegnato a credere, rompendo qualche tazza con le sue lunghe mani svogliate.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ed era certo per quella sua vita interna e lontana ch’ella cominciava a sentire con intensità la sofferenza della vita esteriore e reale.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Soffriva intensamente il freddo eccessivo dell’inverno, il caldo eccessivo dell’estate; soffriva per la poca aria che vi era nella sua casa, soffriva per la lunghezza delle strade e i ciottoli aspri, per la polvere e per il vento.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;E ciò che più le riusciva insopportabile era il doversi occupare di cose materiali, scrivere, lavorare d’ago, aiutare la madre in casa, rifarsi il letto, vestirsi, pettinarsi.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ciò che gli altri facevano quasi senza avvedersene per abitudine, era per lei una lunga e ripetuta fatica.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Perchè, quando bisognava che si occupasse delle cose di tutti, era come se avesse dovuto scendere faticosamente da un luogo alto e lontano, mutare anima e vita.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ma quando l’occupazione era lieve e monotona, così puerile e materiale che non le portava via la mente, ella viveva la sua vita esteriore senza quasi avvertire i movimenti della sua persona.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Seduta sul divanino sdrucito della cucina macinava lentamente il caffè tostato, e forse quell’aroma caldo e pesante aggiungeva densità e solitudine alla nube di sogno in cui era avvolta la sua mente.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Allora ella si chinava con la mollezza ritmica del suo piccolo corpo lungo, si chinava sul tappeto biondo e coglieva le spighe di Ruth dietro le brucianti orme dei mietitori.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Seguita da uomini carichi d’oro, ella saliva le meravigliose scale, reggendo la susurrante seta, e portava al Re i doni della Regina di Saba.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Stringeva alla persona il bianco velo di Elena la più bella fra le donne, e usciva dalle sue stanze più pallida del suo velo, torturata dall’ansia e dalla nostalgia.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;E dal profondo delle grotte, coi capelli sciolti e scompigliati fino ai candidi piedi, piangeva l’inconsolabile pianto di Teti, madre e dea.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Quando non fu più tanto bimba ed ebbe compiti i tredici anni, potè leggere i suoi meravigliosi libri con più libertà.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"La sua vita interiore era divenuta ogni giorno più potente; le cose che aveva cominciato ad amare col suo tranquillo cuore di bimba, finì per amarle con una chiusa intensità che la faceva diventare ogni giorno più silenziosa.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Nell’impossibilità di esprimere il suo amore, di unire la sua voce ad altre voci d’amore, continuò ad amare intensamente le cose silenziose come più simili a lei.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Con la fronte stretta all’inferriata dello stanzino umido, le mani allungate oltre i ferri, sul davanzale esterno, guardava vivere le piante nel giardino devastato.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;L’edera tanto vecchia e nera aveva qualche foglia d’un verde più tenero alle estremità dei rami bassi e ai rami che si riposavano, volgendosi e restringendosi, sulla sommità del muro.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;L’oleandro che fioriva tardi, mandava su, fino all’inferriata, il profumo amaro dei suoi fiori densi, più molli dei garofani e più vivaci delle rose, l’oleandro alto e largo sulle rose già impallidite dei rosai bassi e deformi.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ma vicino all’edera, sullo sfondo quasi nero, ella aveva scoperto altri fiori ch’erano sbocciati quasi con fatica, come se la loro vita si fosse stancata nello sforzo di allungare, allungare, allungare troppo lo stelo sottile e pieghevole.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ed erano poi sbocciati alcuni fiori con pochi petali bianchi e larghi, e si erano curvati, e avevano un po’ curvato il lungo stelo.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Quando l’aria si agitava gli steli si movevano, si agitavano lentamente, ondeggiavano, piegandosi tutti insieme, raddrizzandosi tutti insieme.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"I fiori dell’oleandro impallidirono, ingiallirono, si seccarono, il caprifoglio divenne un ammasso sudicio di grovigli scuri, le rose scomparvero tra le foglie morte; ma i misteriosi fiori dai larghi petali bianchi continuarono a ondeggiare nel primo vento d’autunno, sempre più leggeri, sempre più freschi, sempre più bianchi sullo sfondo cupo dell’edera.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Ella cominciò ad amarli appassionatamente, più di quanto amava le glicine, gli oleandri, le rose; spiava quasi i palpiti della loro vita, aspettando con tristezza il giorno in cui li avrebbe visti ingiallire come gli altri fiori.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ma i fiori misteriosi non ingiallirono mai.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Un giorno, la tempesta di vento e di pioggia portò via le foglie morte dai platani dei viali; ed ella ch’era appena tornata da scuola tutta inzuppata ed ansante, corse allo stanzino interno, si strinse all’inferriata, mentre la pioggia le batteva sul viso e sulle mani.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"I fiori bianchi si erano curvati quasi fino a terra e il lungo stelo pareva spezzato; quasi abbattuti sul musco e sulle foglie morte continuavano ad agitarsi penosamente, sempre più penosamente, mentre la pioggia li sferzava e li curvava sempre più.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;I loro petali erano rôsi, curvati, accartocciati, molti si erano staccati e non si vedevano più.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ella rimase immobile presso l’inferriata, fin che i fiori misteriosi non furono che un informe cadavere di pianta sudicia e scura, come il caprifoglio, fin che non si confusero alle altre foglie morte.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Solo più tardi, molto più tardi, ella vide ancora quei fiori misteriosi in un giardino lontano, e gliene fu detto il nome; essi erano anemoni, dai petali bianchi e dallo stelo pieghevole: ma nessuna stagione li rivide mai più nel giardino devastato.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;II.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Il silenzio era ormai tanto la sua vita ch’ella finì per accorgersi di esso, finì per sentire che, quando tutto taceva, il silenzio le toccava l’anima e le parlava; allora imparò ad ascoltare il silenzio.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Qualche volta, la sera, sua madre si coricava presto, appena suo padre era uscito.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ella tardava un poco nella sua cameretta, presso al tavolino, coi libri di scuola, mentre la fiamma della candela oscillava al soffio del suo respiro.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Ripassava la lezione a bassa voce; poi, quando si sentiva stanca, s’inginocchiava presso al letto e pregava.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Pregava volentieri; frequentava un collegio di monache dove prendeva lezione di lingue, di pianoforte, e dove si esortava molto a pregare.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ella pregava, con la testa un po’ curvata sulle coperte, movendo appena le labbra.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;La casa era silenziosa e pareva che anche i rumori della via tacessero a poco a poco e quelli della città si allontanassero e si perdessero.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Ella guardava la candela che si era portata vicino al letto; e il fervore della preghiera diminuiva a poco a poco, e il silenzio crescente la distraeva e la prendeva.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Le pareva che veli e veli si avvicinassero a lei, si stringessero a lei, si agitassero sul suo viso, sui suoi orecchi, facendole tremare il respiro ma senza toccarla mai.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Veli, ali, foglie secche, tremuli rami di pioppo, piccole onde, raffiche di polvere, tutte le cose più leggere e più susurranti agitavano intorno a lei la loro invisibile carezza.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ella rimaneva così lungamente ad ascoltare, senza pensare e senza interrogare, assorta ma non sorpresa, nel mistero di quella visitazione.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Fin che un rumore improvviso, il cigolio d’un mobile o l’ululato d’un cane o il canto d’un vagabondo, la scoteva, quasi la destava, e pareva disperdesse gli ospiti invisibili.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Si alzava, si spogliava, si raccoglieva lentamente in due trecce i capelli scomposti, si coricava nel buio, e restava immobile, aspettando il suo quieto sonno senza sogni.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;E fu una sera, nel buio, quando gli ospiti invisibili si furono allontanati, ch’ella fu sorpresa dall’ospite venuto per non lasciarla mai più.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Aveva quindici anni, e sua madre, in una mattina di nebbia, le aveva raccolto i capelli sciolti e glieli aveva fermati sulla nuca, semplicemente.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ella si era guardata nello specchio e aveva sorriso a quella fronte rotonda e regolare, a quelli occhi lunghi pieni d’ombra, così diversi da quel sorriso radioso di labbra rosse e di denti bianchi.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ella sorrideva raramente, ma sempre per cose futili, e qualche volta per nulla.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;"Le giornate si succedevano tutte fredde e uguali, tutte piene di nebbia; nelle notti lunghe la via era quasi sempre deserta e pochi rumori venivano dal centro della città.";no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ella si era già coricata e aveva già spenta la candela, ma teneva ancora un braccio passato sotto il capo, fra i capelli sciolti che aspettavano l’opera lenta delle sue mani svogliate.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Immobile, colla bocca semiaperta per non udire il suo respiro, ella ascoltava il fremito degli ospiti invisibili.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ad un tratto gli ospiti si allontanarono: il silenzio era finito perchè ella aveva udito, presso l’orecchio, il battito ritmico e rapido del suo polso.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Ascoltò.;no;no;no;no
Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt;Sua madre, chinata una sera sul suo letto per darle un bacio, le aveva detto ad un tratto di non dormire coricata sul fianco sinistro, perchè ne sarebbe stato oppresso il cuore e il suo sonno avrebbe avuto sogni torbidi e sarebbe stato agitato.;no;no;no;no
